Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,surfaceAreaCone,185,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithRadiusZeroThrowsException()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,surfaceAreaCone,188,SURVIVED,none
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,surfaceAreaCone,191,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,surfaceAreaCone,191,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,surfaceAreaCone,191,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,surfaceAreaCone,191,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,surfaceAreaCone,191,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,surfaceAreaCone,191,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,surfaceAreaCone,185,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithRadiusZeroThrowsException()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,surfaceAreaCone,188,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
Area.java,com.thealgorithms.maths.Area,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,surfaceAreaCone,191,KILLED,com.thealgorithms.maths.AreaBaseTest.[engine:junit-jupiter]/[class:com.thealgorithms.maths.AreaBaseTest]/[method:testSurfaceAreaConeWithValidRadiusAndHeight()]
