Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getReducedFraction,631,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.InvertNegsMutator,getReducedFraction,637,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.InvertNegsMutator,getReducedFraction,638,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getReducedFraction,628,KILLED,org.apache.commons.math3.fraction.FractionBaseTest.[engine:junit-jupiter]/[class:org.apache.commons.math3.fraction.FractionBaseTest]/[method:testGetReducedFractionWithMinValueDenominatorAndEvenNumerator()]
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getReducedFraction,629,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getReducedFraction,629,KILLED,org.apache.commons.math3.fraction.FractionBaseTest.[engine:junit-jupiter]/[class:org.apache.commons.math3.fraction.FractionBaseTest]/[method:testGetReducedFractionWithMinValueDenominatorAndEvenNumerator()]
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getReducedFraction,642,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getReducedFraction,643,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReducedFraction,620,KILLED,org.apache.commons.math3.fraction.FractionBaseTest.[engine:junit-jupiter]/[class:org.apache.commons.math3.fraction.FractionBaseTest]/[method:testGetReducedFractionWithZeroNumerator()]
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReducedFraction,624,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReducedFraction,628,KILLED,org.apache.commons.math3.fraction.FractionBaseTest.[engine:junit-jupiter]/[class:org.apache.commons.math3.fraction.FractionBaseTest]/[method:testGetReducedFractionWithMinValueDenominatorAndEvenNumerator()]
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReducedFraction,628,KILLED,org.apache.commons.math3.fraction.FractionBaseTest.[engine:junit-jupiter]/[class:org.apache.commons.math3.fraction.FractionBaseTest]/[method:testGetReducedFractionWithMinValueDenominatorAndEvenNumerator()]
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReducedFraction,631,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReducedFraction,632,KILLED,org.apache.commons.math3.fraction.FractionBaseTest.[engine:junit-jupiter]/[class:org.apache.commons.math3.fraction.FractionBaseTest]/[method:testGetReducedFractionWithNegativeDenominator()]
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getReducedFraction,632,KILLED,org.apache.commons.math3.fraction.FractionBaseTest.[engine:junit-jupiter]/[class:org.apache.commons.math3.fraction.FractionBaseTest]/[method:testGetReducedFractionWithNegativeDenominator()]
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getReducedFraction,625,SURVIVED,none
Fraction.java,org.apache.commons.math3.fraction.Fraction,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getReducedFraction,644,SURVIVED,none
